geohash6,rmse(t+1),rmse(t+2),rmse(t+3),rmse(t+4),rmse(t+5),smape(t+1),smape(t+2),smape(t+3),smape(t+4),smape(t+5)
qp09cg,0.025802460587302324,0.027907885068280704,0.028680624294573392,0.029206576776705687,0.02979443895867502,42.4228672688232,44.56373384582991,45.266690802349686,45.38587557279201,45.876194667194596
qp090j,0.011661248914169938,0.012217789709868582,0.012401375150737923,0.012349774241786403,0.0125972864780809,94.32228618042654,93.6009564787586,93.5401634066971,92.95023977775031,95.10347994541614
qp09h0,0.010105926790931577,0.010921492436668033,0.01127225288446464,0.011509065778917846,0.011622287957492351,59.34268986155201,59.37698343524958,62.08579543667825,61.624089964746666,62.71799254095997
qp09wp,0.001625384072507589,0.0016658485564052853,0.0017192855150691417,0.0018713504937556214,0.0017457842704945955,49.526632695909704,39.13140513060126,37.43167762952925,41.95276211461364,34.70441573744151
qp0d0n,0.005685270378428578,0.006127364384058342,0.006224731225838138,0.0063254986579139175,0.0064236206277466295,68.45924389573081,68.89296426889716,68.20679762375235,68.84441571710475,69.84187286735593
qp09jn,0.00011301528384002782,0.00013210926281268987,0.00011268913290044971,0.00018432835282029022,0.00017228373003572107,14.857142857142858,18.095238095238095,11.619047619047619,17.523809523809526,17.142857142857142
qp0d07,0.003247765086412937,0.003421233086706589,0.0034787138943553697,0.003538334100164568,0.003705681892445276,93.52426800885208,93.20177256319613,91.69492929176906,93.72155540763941,94.85913664464614
qp03q9,0.018044629377707726,0.020104534944400378,0.02116766708797501,0.021775853571086523,0.022225465425731308,20.03996083954882,21.835907788637787,22.61930356190866,22.949452576336277,23.227743062981723
qp0934,0.0008592247694222084,0.0007763472708250092,0.0007079894812680608,0.0007122398959608011,0.0006887252502521612,55.42937192081338,43.431838003028645,31.311049189990825,34.019497688606386,26.936834509557894
qp03jw,0.008867782728536534,0.009727217680292439,0.010017224262539422,0.010130227411125486,0.010077046825505077,59.472016241345,60.79758566328258,60.88862671025767,61.066636397491806,61.33204734659825
qp02zd,0.017468475001406806,0.018434654501026854,0.018742400370783556,0.018868798937696555,0.019238986989108392,66.62238800967788,68.28952597317198,66.56427676885305,66.08794567400733,66.94372204856879
qp0d1k,0.004785993737259387,0.004924101557333424,0.004917691429223364,0.004967026536763552,0.00495253158875235,95.5503757100179,93.17990229074391,92.55542878237625,95.3537375761385,95.44975001117649
qp06pj,0.004874419177107909,0.005281644725837378,0.005475292979945169,0.005537246845961901,0.005699016370812574,80.37349251781002,80.5232230667871,81.21178735775163,81.17861795572838,81.12249452490269
qp0d1g,0.0061496628164181884,0.006363321500933256,0.006348189948129577,0.006561549473581188,0.00651042435478327,87.57131296893668,86.10100782183102,85.94129226842178,88.32502663218347,85.19284073975696
qp09kt,0.018303157682539026,0.019973914744109842,0.02043714716045683,0.020831396138326685,0.021596886985978024,50.56004853097502,48.031537193043086,50.88592218015565,52.20964563124992,52.35662538248547
qp091z,0.02871229595814258,0.03192252389250058,0.033744643082130245,0.03461136656498694,0.03530200632561137,39.69460432122028,37.61687331335708,39.950785529105886,40.77538982663625,39.91065258296641
qp0924,0.014986279978587223,0.0168085398424262,0.017878636045342438,0.018821575699110277,0.019183771503610864,35.94559375206545,37.9511340689487,39.07033683925109,40.29744011610699,40.68282768021249
qp098p,0.03443201552271601,0.04053334503988696,0.04561848346738757,0.04924742971382535,0.05158234218986707,13.523281374739812,15.054966542662244,16.367567639605376,17.397532986631052,17.882787364182178
qp09uc,0.007687950706110334,0.007952806043651799,0.008098375906153511,0.008278803253385614,0.008294962674360772,81.14068870905275,77.00901610447008,78.28684775158538,78.24885993841792,76.81829156579106
qp09vn,0.019119128670278845,0.020760408534795063,0.02117528649267384,0.02111489397364973,0.021470814579484084,56.41979639185706,52.591150798725444,55.4401006290884,57.064286075803636,57.95613766452007
qp094p,0.017775881306212316,0.019018831057377627,0.019415545350058586,0.019734522781360713,0.02016326576581604,47.96120504305802,46.00536731136709,48.132161967301585,49.52938759572205,49.83201658372939
qp03pu,0.000672387037451734,0.000637046677218972,0.0005820275770233499,0.000601487393957514,0.0006531720043587147,42.165466426975975,37.91975300961416,28.168078977044143,30.131908744355275,33.037451370331105
qp06ne,0.003976029185345813,0.00427910682243282,0.004455971588230019,0.004562634000209945,0.004675343049756437,82.53680898990521,84.59027834094573,82.39493280397627,84.13659298369268,83.88721082740823
qp09t0,0.03110572183596184,0.03368033534204051,0.035587683323977645,0.03657681868483839,0.0374733295559757,27.464334512160068,28.47956844826431,29.304630561692168,29.848610907779644,30.737831642677687
qp09tw,0.012977774663243869,0.013659579177050194,0.014009395063142215,0.014249289528161268,0.014689117765426776,57.436326813241244,55.0539155327788,56.10575864428154,56.88591166653662,57.55517870320101
qp0d16,0.003998105344012297,0.004171201028067098,0.004178472868260935,0.0042588898458864,0.004353908853973404,93.51950867220016,92.28551462169327,91.16953026209946,90.56981040470829,92.8317290527758
qp093q,0.00927102153931493,0.009873370791395792,0.01011897607113823,0.010269384869651748,0.010371422032727727,69.95686034679377,66.68896318505111,68.28241175718918,69.25912755868606,70.47905539304243
qp095u,0.009701257733148535,0.010505099002612059,0.010940530936171691,0.01123351310614436,0.011601212359021654,75.5232100578352,73.79381603314638,75.58053540716743,76.57726895772198,77.0535794083119
qp03rx,0.014840710184307363,0.016409592723239323,0.01723569834483439,0.018197094470002888,0.018696933919674415,27.55542350227794,29.3477379888777,30.523218924968646,32.32835388861997,32.31367006153811
qp0986,0.027635736101921313,0.03374860766223636,0.038354152279395204,0.04170311032605285,0.04510135884202794,24.5344595991116,26.14846582556285,27.589281735266127,28.839766521982586,29.646970195937882
qp0dh6,0.00741235685177819,0.007744691982171958,0.007894515201631579,0.008103892321085228,0.008163193985362345,86.2750846406974,84.05838347295878,83.12519147250525,84.1244798954168,83.89627292590588
qp03ts,0.010959877418254793,0.012247114249951275,0.01271826447764597,0.012799322617366524,0.012675041631428543,54.62837322447618,57.31205376900199,57.42441764191331,55.93990167012268,55.10635498647587
qp09v0,0.03671811511646665,0.041650499093114385,0.04368342446357031,0.04537007494995814,0.04707727409231247,32.946714931721246,35.23065565161673,35.42638383101687,36.76077011618319,37.67140706091152
qp03wy,0.03193530126963096,0.038440222005748356,0.043289499763540795,0.04727327318347022,0.04997164828074676,12.885463664373715,15.100040973187017,16.738496742951924,18.066533537484982,18.992183929913367
qp0djt,0.004131217021597207,0.004108666977700706,0.0041258168583286495,0.004353738365198812,0.004240988267505483,98.33351251682087,93.38395973328788,91.54996633733413,93.97983176982355,89.1747493083674
qp091n,0.0009726914250258543,0.0008976930858890259,0.0007801528296241747,0.0008041904039959557,0.0007818311524850758,67.32010062753547,57.66598983763732,42.87209024020078,45.96243754206136,41.63825589389629
qp09mw,0.005577541664663766,0.0057834353392518046,0.005803808204480144,0.005983895551709946,0.006040801444846353,88.4241115397884,85.14313925150749,86.67909868892903,85.94572266411485,85.56099727327991
qp09t2,0.013730533729609777,0.014522778291973409,0.014946002400783254,0.015164609831818218,0.015365389607988798,50.36670169266948,48.20469863655325,49.916398692032686,50.246623803221425,50.854383174708914
qp0920,0.015908362466527996,0.01783122958137916,0.01907550126199876,0.019866017443444947,0.020853070634576927,39.875533124767735,40.0348546002737,40.56789203434637,41.73989025746217,42.587584900415415
qp09un,0.008834021318729148,0.009144134066610524,0.009322196117860934,0.009506108319768681,0.00962304872403863,77.66193893688674,73.94385074753248,75.54565319943214,76.42462489347086,77.09123690716318
qp0d0b,0.0007819889038762811,0.0007114309458873175,0.000630356453536018,0.0006336281358148351,0.0006324273615192426,53.19946686630504,43.8278120624358,32.124279658155054,32.89955552238802,29.62798296773179
qp03z6,0.003580208278812731,0.0038525598383190155,0.0039202325966261956,0.0040067167686552605,0.004085130132463201,77.50423071463229,78.77477752777286,79.82869911225009,77.95997084432875,78.10685166552057
qp03pw,0.007997013032504961,0.008603371902760294,0.00886618360521715,0.008902760377623626,0.008949915687225184,52.76634659665756,54.91866989196979,54.722804083693276,54.768794045812584,55.24846236418031
qp09uy,0.035987935389347504,0.040591937368993254,0.0435478896870095,0.04644336988254595,0.04888962690314965,13.48251494464946,14.452194706437835,15.22444829702573,15.958324980474467,16.406243505980026
qp09q5,0.004349661311399903,0.0044787416153558735,0.004460229174093576,0.004538706455918169,0.004425780139633236,79.26754800185826,73.88917851546324,73.20990060938362,73.73562224495994,69.00164361507349
qp093s,0.006235971005032671,0.006469182624304967,0.006580741099221742,0.006640347812945254,0.006688087775011129,80.65182036923953,77.34196593302174,79.38484831346136,80.99224563893605,81.40359595234587
qp09fs,0.014047855208453539,0.01516343390690092,0.015574275296015246,0.01581325150354464,0.015839288876192025,62.39473705962545,58.968287480042186,61.17200682198731,65.07868589478657,65.01594305798515
qp02zs,0.0244706371715027,0.025681200668897577,0.02598674768207479,0.026479023369172204,0.026654028568755893,49.3973931622823,50.33934662063641,50.83110040065316,51.22885108900734,49.925293168722874
qp09m1,0.005700919787595652,0.00599988567221894,0.006030401719155603,0.006109185738791954,0.006141139545844801,96.08258853360809,93.96660307409434,94.52993831302676,93.91422533593152,95.923916331985
qp03xc,0.010448563121936259,0.011345446650125525,0.011692561263869469,0.012074626308698473,0.012203034185568971,49.70422652628155,50.15798257725349,50.327995103441516,50.807377011819874,50.854979008145676
qp095q,0.016387928335976663,0.017505085259872218,0.01781862898859972,0.01811469856666842,0.01871851167002187,60.91960329578256,60.20441518567303,62.465723629139745,64.01483506625132,63.37618961320249
qp09vj,0.01935616600156194,0.020320093883876914,0.020830742162857938,0.020814266711586708,0.021100601197018926,49.13343022183216,47.81534051539601,49.29072306297719,49.662666004925306,49.6775487981998
qp0903,0.017194972484901924,0.01793782536452005,0.01804822367561043,0.018258044264915455,0.01811593848230569,78.45605118515135,77.8804492300611,77.89519967108502,78.03218168857293,79.85869263444629
qp03mc,0.011005130643787914,0.0125561538380272,0.013672392436642282,0.014238095907713556,0.014828592414968233,56.48712655048467,58.164185792218944,57.9261648837467,57.75583708004704,58.2553529218975
qp09us,0.012554741283933848,0.013187361909581084,0.013427760672395959,0.013735892512393811,0.01406729629287892,55.886013096702946,51.80276935982014,53.85252956997168,56.45879535864226,57.425680102738625
qp0dhe,0.025160958244398905,0.027443291899601603,0.029101421763604373,0.029813469953646952,0.030657276422918323,46.35970040741075,43.26027404981298,47.26120208576911,47.85159611424584,47.78204275255282
qp099j,0.006109111956364229,0.006531665792159185,0.00669434964302428,0.006858869946686558,0.006809376597745467,91.76673735660182,89.61732142160797,91.42883674333736,91.14564868234744,92.96554570891854
qp09ex,0.04642840884403166,0.053007857625525436,0.056473204987238505,0.06022431214592373,0.06245798320404399,21.64586081668276,23.798963210200984,24.512464423996427,25.461211223090206,25.733241216193758
qp09u4,0.013940887905526878,0.014589988037316256,0.015022540290128452,0.015345069964527131,0.015694610536452793,46.69944006221216,44.30214510707531,45.27179199267158,47.444594930497736,47.495006566208524
qp096b,0.0164274093246484,0.01747539184538328,0.01799410839763265,0.018414965420145233,0.018932081306692793,47.34259273942255,44.77861275829254,47.23517740676903,48.64387615580772,48.75015934153212
qp03z1,0.008838186407949136,0.009497532218324181,0.009720546651740658,0.009893595878543096,0.009897022594771418,43.17090130349222,46.48559046606748,46.32303773622206,46.25446761739877,44.9605495261919
qp03ys,0.017351201797478358,0.019352643680140724,0.01989428862995696,0.020208584865275794,0.020673941027264366,24.787548940882388,26.620955039402524,26.95999518859791,27.345007354559367,27.697920658268075
qp03rj,0.013984266772697207,0.015224304410484755,0.01586635760731863,0.016184029274798364,0.01657051974980271,33.79590764980566,35.75557626513448,36.711592582431095,36.74621270976038,37.68698952113623
qp06nd,0.0032500935130120832,0.003531711225479606,0.003679623765007269,0.003798905657246277,0.003910466432678399,101.00322667705777,102.90641406224825,99.86226511024469,101.74033328538778,99.71756748193815
qp09sc,0.010619496000644062,0.011303124984945727,0.01155095150684295,0.011708816567984746,0.011575300179621741,63.85233224450111,63.15524768017891,65.29924875044567,65.16751234230195,64.03392348729282
qp03yq,0.0023282810952524645,0.00245460591458065,0.0024490651192390495,0.0024989639195444504,0.0025635075342907818,95.953541333739,105.2563828158651,99.05497461566158,97.26615296760134,95.41799214743929
qp08br,0.021588153743563824,0.02280059556645641,0.023278878270778326,0.02372970858670282,0.024056060911016433,64.0593334499321,64.62477248281273,65.71790352246619,65.83952738994883,67.80373891288907
qp09c9,0.007959482735157869,0.008441006832997802,0.008509208470169753,0.008606188631296018,0.008517105957992273,78.14000405982472,74.71434914810159,74.78425198717706,76.25960273775074,75.8072943422456
qp098u,0.0021789014382064386,0.002297890495761769,0.0021623517674645076,0.002268300477324928,0.002193864157442688,92.49686970661388,87.91428998981989,80.25497867086203,80.52385114548312,74.13037473267359
qp03ps,0.02625720092841056,0.027320671179005714,0.027466789187690313,0.027308765517108834,0.02769370350382483,80.4805323989318,79.78307712504808,79.98399199089204,79.53273912373615,81.32356564743009
qp096c,0.012309952687729027,0.013061853463966785,0.013667767732846592,0.014132862894599071,0.01441795946940212,58.79091221496302,55.56096119722119,58.21414231360283,59.115790106826175,59.60568090309943
qp09ux,0.012461114356368213,0.013064766781733505,0.013437478477030314,0.013720603646701862,0.013928998132122476,56.66126691515423,55.41641629500067,57.4977376336174,58.736967019182025,57.48905636053284
qp09bz,0.002115905797521741,0.0021041991524760654,0.0019660513963418165,0.0019861952069547273,0.001980857866773048,89.22617364617477,80.82764603896378,73.0880258064635,66.89942397491691,64.14070004473363
qp03t9,0.011517039339092995,0.013036704325053055,0.013736510403461953,0.014036605661592866,0.01423596599274171,53.83699305972267,56.29912040745773,54.63340375113005,54.00518533585505,52.59412032986984
