geohash6,rmse(t+1),rmse(t+2),rmse(t+3),rmse(t+4),rmse(t+5),smape(t+1),smape(t+2),smape(t+3),smape(t+4),smape(t+5)
qp0dh4,0.01476265159683447,0.016930886952841336,0.018501462945693055,0.01983779630988943,0.02011270495442162,48.59868080615362,54.58334615758172,58.64335146394557,62.90881641151322,65.91124810564926
qp09ef,0.0038264324726274626,0.00482887563888091,0.005417042906056658,0.00585913987656395,0.005875426096795211,38.95786985768264,44.695828196467964,47.76792551177049,50.23425892812979,48.48256234871015
qp03p4,0.012708905636474917,0.013430506341684644,0.013915724108748286,0.013580505100116923,0.014246363204278144,56.58832337466936,59.20764989578847,62.72429433641399,60.57840063820969,61.65280730125999
qp09vq,0.031176300666643925,0.03640310299315333,0.03945530591499055,0.04062035491330067,0.042703534962624606,46.061179512226246,53.82488893667148,57.92869067151183,58.16606975323821,62.61867412860566
qp09cx,0.005778276726773064,0.0069315629463474115,0.007417248585867633,0.007891352595252463,0.008154052088697565,72.20631781673401,81.20353588428901,82.69520376581826,85.90103399083067,90.88664210021193
qp09kc,0.009151223484113936,0.009951922924663617,0.010503136639436044,0.011242513546106081,0.011727288685028722,69.9528505050044,70.88629016219322,74.69074702766557,76.57764039803666,82.22878383374913
qp09sj,0.014819489615831422,0.017401942155890283,0.019007492578942985,0.02001846560672565,0.021344335147999917,53.2867396001771,60.6803949276596,63.879671375555546,67.34945621525327,70.20187341762652
qp02zk,0.020425313911113713,0.020497961421871196,0.02126886720692012,0.022594312813183776,0.022632977696796366,66.4835853914249,68.31577145274605,68.66750463862174,74.17947101565989,72.48073039498391
qp09vz,0.0026068162731208632,0.003080837475372147,0.0029920482230791122,0.003036380831904985,0.003132508213679477,41.952065008998,46.71041571123429,44.81032979312282,48.868067150146956,49.60007269740099
qp03zf,0.022589239867952512,0.027527358243195216,0.029906038054134665,0.03148844056920695,0.03461493770804924,21.52789878069473,25.87243252488303,27.526223283344983,29.420977646277574,32.264349774679
qp03w1,0.01998743695339253,0.02461808835542974,0.02732326101633687,0.030743027599841915,0.03379721205827924,26.904614134383145,31.663849730183852,34.079234906813184,36.95809703893356,40.30630438601385
qp099m,0.01807518750743258,0.020614169233714022,0.021575619616395283,0.02313810956603074,0.023800327023701568,50.63307234972481,54.776770270291244,59.549802284022874,62.43977531937198,65.40784516619743
qp03x5,0.02832621773652327,0.037217843011267175,0.04496863437624,0.05200777663639397,0.05945448532858108,17.610093592173033,22.453860384989063,26.038687600674677,29.384867008414986,33.232838358101645
qp03q3,0.016148063577873423,0.019260807732089723,0.021515631949286303,0.024266692502530957,0.02628129961047472,39.82579751417371,44.29439275889328,48.07955530911255,52.001915241089925,55.938145784533035
qp09en,0.013737164918195146,0.016103596905412187,0.016921095711403197,0.01728919365407513,0.0179893173690657,66.53239066508795,73.93266709066397,77.35841521898475,79.42854182249307,81.36850048482313
qp0953,0.01330680097630055,0.015212566260369376,0.015868305898077955,0.01582841667171542,0.016722559326693497,59.952825602241624,66.51390938517109,68.42098702220709,69.06351874846912,73.33257045574729
qp099v,0.030161840822215128,0.034721088355865175,0.03686106278298845,0.037949126313413024,0.04064498862000173,39.34558512412505,44.723404248860554,45.97102869989992,46.451563331960735,49.80254152390106
qp08cy,0.004435031232711344,0.005120181307062995,0.005503947821610712,0.0059204292019908915,0.0061450743496636855,50.62513241692957,57.08751757413182,57.32502145141755,63.20581108569916,65.30816013415323
qp0d4f,0.0086137166533879,0.010778136243056262,0.012153157698466538,0.013114040709116797,0.013914008325225055,57.996375222154,66.12448358239433,69.04182161741691,72.06844439069408,72.87671240883935
qp099h,0.009061107637853467,0.009701913915434804,0.01041661624675331,0.010962028794351568,0.010995293372457478,69.84039526537576,74.44029270223393,77.22477741744136,80.6208838413375,81.31688747934118
qp09gs,0.0199933366557702,0.024158265820187215,0.026820215578217475,0.029436048478370686,0.03269055050586402,40.61105667880342,48.747505053435056,53.141315140561154,56.98541212821335,63.5127831351734
qp03rd,0.013432358864799312,0.015986483966856695,0.017636817032928687,0.018933511416942158,0.01980370950704791,44.37180315619044,49.14134999323063,54.86454760341096,58.123079876209246,60.18973371861516
qp03qs,0.020149509579006936,0.02497802258533577,0.027343179455434307,0.029594717305211505,0.03161718025398354,26.667550000028967,31.66155724642014,34.12256267348632,36.20466200409551,38.77440353365304
qp0997,0.012682491483926063,0.015245179696966996,0.015796408155676123,0.016767576274933936,0.01726551187708442,59.812282514837676,69.04774863771057,70.6675538424869,75.53899662011546,78.3595162954656
qp03zz,0.039308768561713066,0.05713464587869557,0.06683783250407131,0.07299231081178059,0.07849731539155476,24.467619654652314,33.17740411588984,38.202834930557295,41.297604244196044,44.02714183330847
qp0948,0.00617338060718783,0.006964937995005517,0.007549951588003424,0.007512169961316457,0.0075389529709727785,70.12082501034541,78.65529766668666,82.72421820151685,81.37791932426371,79.18690449884602
qp09cj,0.01766337613230508,0.020800772511049545,0.02250663761451956,0.023206666664181672,0.02423382951735791,54.43392729860637,59.82078273274603,64.85006482978966,67.74320965290539,70.29488920782636
qp03tf,0.009508135983050472,0.011272205378909968,0.012252838193214382,0.012820880516279625,0.013583744600073524,57.93342152897119,65.71288388056634,68.87155961498978,69.7250593087018,74.94845028448856
qp06nf,0.007061581133979679,0.008042429173573475,0.008503816300918164,0.008766596067323157,0.009068195595391541,76.43407639662655,84.89224794550378,86.5329910278728,89.7917766066902,92.81282418004591
qp09jv,0.008422301067307026,0.009193286225684726,0.009749897010435831,0.010096825414991748,0.010076171524837097,61.86647267751567,63.922781670403424,68.2003762580221,70.06785319680576,72.11732113449797
qp09md,3.5803382294037256e-05,3.5803382294037256e-05,3.5803382294037256e-05,3.5803382294037256e-05,3.5803382294037256e-05,0.38058991436726924,0.38058991436726924,0.38058991436726924,0.38058991436726924,0.38058991436726924
qp0909,0.023594903191158412,0.027130686443178103,0.02692123346982134,0.02805930603269048,0.030122424121435017,68.38371705814149,73.55045226508368,70.90801446342859,74.79574294360617,78.69540001053723
qp09er,0.023196765056473667,0.028459601158267414,0.03216890792076992,0.03575851025727887,0.039732030938675424,44.63338094803848,50.21408259908782,55.57323255658228,59.764654496080425,65.70641847519907
qp03ws,0.022097837064703058,0.02778373270064844,0.032212750300264825,0.03693481119642733,0.04048543623921006,24.55853152016084,28.949385777847095,32.43269491651435,35.92337828061633,38.688054048109976
qp09dn,0.021999321872496893,0.026763099114945482,0.029733555005804435,0.03214329209125949,0.03326247418343966,47.102638058793396,53.572295084746656,60.51687001122225,63.18611367447335,66.35752659023791
qp09vy,0.016109061034868546,0.018093654193403315,0.019480422825738086,0.02189653279596381,0.022796767559913843,53.63433977081771,56.83849764598756,60.47659386044318,66.62818386400203,68.08043015995399
qp09b3,0.019397219539063076,0.02363578347629701,0.0261004942614783,0.028487568916442513,0.02979675820656419,30.738953711196128,35.141819520391024,36.77203664865798,39.543005498492334,40.80889389233681
qp097h,0.01147801087084726,0.013196752212331955,0.014032287678467157,0.015022084274305486,0.015111627058254442,66.41974271113179,75.02315462336351,78.36424738291673,83.023707532396,84.49139640696782
qp093g,0.022496199990020855,0.0276429577653113,0.029466524016479003,0.032086304600586285,0.034844512833747246,42.47186811077315,49.885401574420634,54.71750179891071,57.01386434751036,61.58721662006038
qp0958,0.00809271922054163,0.009641952888638733,0.010247741721802943,0.010340064432260057,0.010376740682611551,73.37847529971047,84.2252375240967,83.64111222721291,87.09484254720785,89.73848701973296
qp0dh8,0.02422627415685702,0.02904459452087408,0.033515106566683446,0.03634887928248744,0.04007707332438911,42.4229740631521,47.410776962700375,52.54196275952186,55.22564750113338,58.830571031461446
qp03xz,0.034622846123925966,0.04533102334907373,0.054422320080196214,0.06440137528556812,0.07198903204054875,14.585177625498863,18.29965819864824,21.658748272877137,25.415079185541266,28.43305977326399
qp0djm,0.014525294638550674,0.01716600767402309,0.01779072046067448,0.018321702203786396,0.019119376882648656,61.234098741185306,68.91641149688579,70.46205281061324,72.57016866890088,75.18701732268201
qp094h,0.027745460683556784,0.03550765450019862,0.04078842392793202,0.04398596697451948,0.05149705544581296,42.99947825485263,49.27755004767982,53.561431870096776,57.91981142530016,63.276772046277166
qp092w,0.027017871758692448,0.03730797763943249,0.046533804610183686,0.054190447666737106,0.06376910719693203,31.81906531502945,37.870800821838195,43.1167291895683,49.1272547564715,53.5302999036744
qp03re,0.024791296362928327,0.033160282667124195,0.04072630895888853,0.04825099166185242,0.05589731813919446,30.120088458872516,35.30077749916539,41.94033177691254,47.075085335495025,51.79547589178977
qp06pu,0.0013380789465630872,0.0015172902739497883,0.0016539320460780705,0.001684012716529258,0.0017524098641536249,48.85755292907518,54.66402242322492,58.93107089519464,60.049330722401315,62.51699775285925
qp09ft,0.06256742231803375,0.0867537711584916,0.10612916929811075,0.12468219994662168,0.14487419659170644,14.13046323368759,19.17005016096361,23.17030247181767,26.923663953660427,30.818433347346467
qp0d0g,0.000390951661432111,0.00040881038776076074,0.00040640182433481067,0.0004305102222804237,0.0004309621700778118,9.733132091674491,10.101157147244258,9.713188795898153,10.549715473923243,10.074421104005207
qp095k,0.009625133386105133,0.011219210665815023,0.011754334032967724,0.011416222683333832,0.01218463905735509,73.03940866468136,81.74357180751016,85.93929101106006,82.06168278706564,87.21485723243677
qp0946,0.005205102601145805,0.0061168744251307175,0.006567804515330962,0.00684024333059158,0.00688024772063587,63.9432084434712,71.99762810223768,76.64936244878653,78.64706880921611,80.60186303368211
qp03mq,0.00410898440114397,0.004965884551381472,0.0052459666321815705,0.00538440603193629,0.005371421187427644,84.83085099847273,95.49374558799096,97.40768042485993,99.31167065603341,97.59886272672891
qp03zs,0.010364122636865626,0.012094176107771694,0.013018069315248052,0.013954078033794271,0.014504010340771988,61.507261640052626,70.73855242769872,75.16152839019551,78.50350666287216,80.73072935071437
qp09k2,0.02449614252078027,0.028337990669183355,0.0307930542967382,0.03284094214974468,0.034690674880108525,44.12933270397825,47.94810292766603,50.58086438882769,55.16073982698269,58.54060649713646
qp09ed,0.025380661195593634,0.030807098585447446,0.035429440312723395,0.039403509511118644,0.042542727213783514,45.446733021625505,51.23627180507002,57.82808721823968,62.798766644891764,64.79627137087155
qp09kf,0.009212870431160898,0.010876554006282303,0.011694682210855779,0.012277803592353703,0.012156923541632728,68.01183391553896,74.7356863314403,77.6197917836579,82.22595048411401,81.47783399011024
qp03jq,0.009523429092362765,0.010839182985779086,0.011629332962570954,0.012068579010499604,0.012462842675873031,57.938191611070636,63.06425992079252,66.67368093387547,70.64288420136076,74.61619051592186
qp09vk,0.03703073432564674,0.04574836200063973,0.05277045154741132,0.059071754571846866,0.06493924543204317,34.94886855827024,39.803250495949996,45.649366323442244,51.388900113987525,55.051494008785646
qp03rc,0.007880668195514808,0.009597517830129382,0.01023860514126511,0.011362811698663088,0.012258023285531394,55.88195703437323,62.313568371051325,66.31168804219297,69.09987107489461,71.0296375801686
qp094y,0.014975039603408959,0.017196767633112533,0.01874980564382729,0.01923891723235376,0.01979429305464385,58.97376679154245,64.77571189111768,70.33141279646122,73.09874102505783,75.6657433778812
qp08gx,0.009633385802455487,0.011035974277226076,0.011593050420917171,0.01191599188266353,0.012137540266959856,71.3475152052345,76.27246958289889,79.06776025806163,81.50679326558706,83.64688237263857
qp03yb,0.031541531504441694,0.0459664025212508,0.06105203852571969,0.07563778123389601,0.09118717203223993,6.745470800771537,9.78395678048861,12.701097074075728,15.642016043519785,18.6901541337084
qp03rn,0.01687622949471726,0.02274932453956259,0.027256856736372036,0.03240423790345265,0.03739428224877259,38.83370411431728,47.79557960622584,53.04710175426583,59.75237251699101,64.81867392296205
qp09mp,0.025150836170833902,0.030413630797188028,0.032664064063257135,0.03367777694751273,0.03616864349809439,42.73953323619235,50.17564639924836,52.754080905645864,57.45350903297416,62.794548110482005
qp03ru,0.017845431665926136,0.02206641026391434,0.024403244767946877,0.025718649535090995,0.027504242034104127,33.698643516537686,39.94538132033401,43.45913277454962,45.48704506459826,47.57549726629137
qp09mx,0.014663117529947745,0.017215231547630393,0.017842574617346146,0.018602272819513373,0.01947192454357385,70.87599021580762,78.23413204664227,79.20388870197537,82.90078576394988,84.56478437241655
qp0989,0.01567956630065561,0.020076407105936857,0.024324844605002484,0.028189218710949204,0.03211677470658365,40.614388126840595,47.378042956504345,50.23108037680879,55.542778504013874,61.440077166271685
qp09vt,0.009962678153738483,0.011722350948710023,0.012087207533633874,0.012986447013598261,0.012969553034026318,67.07774211047793,77.32027978655573,78.14011519825205,82.63368886936296,82.30496996595349
qp090x,0.01013881124673082,0.01202161272258988,0.012703082979207551,0.013502951323318408,0.013995439165749616,53.08039769965667,63.16050690175454,64.89444503963676,66.54916715566175,70.13547270731118
qp09ez,0.02740939164360559,0.03553541902676473,0.03887199033742802,0.04328068682421043,0.049136710731740724,37.41811674695868,44.70801394506109,48.201543742155465,53.2738303569294,59.629795901884634
qp0d51,0.017916951121865848,0.021198491684155683,0.02371338440172184,0.02609475280754659,0.027243875356204372,48.50611653063618,55.884129662155466,62.58690001747746,66.90002064702779,69.22966218189228
qp09ep,0.014207602381996339,0.015690813197374677,0.017453619013347826,0.01795387945664376,0.018880517395179645,64.1863049870047,71.26195668357784,75.24368911776509,76.14337951189876,79.34424373629084
qp03r3,0.02601876230566496,0.0321828143063098,0.03642058383940937,0.04126613576911069,0.046000935282986696,19.27016712426121,23.27531975693723,25.540839522966188,28.333419046338083,31.035925543290908
qp09sd,0.03470349705807522,0.043680434725896465,0.04933358261032247,0.054621704709979554,0.06079199720014537,36.63350902952351,43.40641018412536,47.913177347836964,51.58798399291741,56.06324590641799
qp0d4u,0.007779295116627281,0.008624128585051597,0.009294503450267033,0.009706512528650606,0.009830511522770828,76.05075133761959,81.72787747781736,84.74939429950601,88.95588500389019,88.78027723042399
qp090c,0.03487244792843803,0.04127087481867265,0.044407788258514935,0.047374264076237925,0.050463124921751874,45.85306807908686,50.285163543284916,54.316062295620775,56.84519016159821,62.28752878516336
qp0dj7,0.023153471811138304,0.025697291947804412,0.02819480400648663,0.029575934668235982,0.02977355829465548,45.70359523789759,52.107141823171936,58.020306328047205,60.69008355499678,61.24844420198275
qp0d05,0.002006339534923831,0.0022726288333406895,0.0024568927369525207,0.0026412250167600344,0.0026627695931414623,55.18323447888563,63.0585462208248,67.59740673586586,69.37816868215158,70.3471829483655
qp03my,0.015010488200944012,0.01762378406177847,0.01945054475381035,0.02144350233033251,0.02262315107323131,39.97792527801165,44.419162317949755,48.633252932235095,52.49654492087545,54.57564149362425
qp0974,0.017454790718512574,0.020640370742950765,0.022014899975110955,0.022998584878609646,0.025214832400785685,44.780674649439746,50.77289804794548,55.61658013154303,57.519983998185516,62.46243918953909
qp090k,0.043990328120800705,0.050878289036290374,0.053584033697509914,0.057707329667700806,0.061691012315589835,47.3342065699349,51.49797108080003,55.84400822869802,59.42393696885126,63.918420030990845
qp0d5b,0.010512753625771178,0.01199299868869049,0.012601577195246768,0.01319555742907957,0.013138544200068547,80.18297451469239,85.60006587432261,86.95626691151067,90.96724907558693,90.63527906131368
qp095j,0.010966999300359976,0.012773107909575405,0.013507506606856866,0.01403508049536379,0.013973032692360976,69.94243346507069,75.24736158658686,79.44834477043077,82.15271343098193,81.26384474520708
qp09sh,0.023074371025955373,0.028180051834857917,0.031643558423056536,0.03477529621522987,0.037618331008583604,39.25895759037491,46.42509990868381,51.164311706616395,56.88276224320928,60.0890716509661
qp099e,0.028663342928458176,0.03470102339384534,0.03734021758412759,0.0388097265068936,0.04194295491018239,41.884327329602925,51.2310590679239,53.25179144577328,54.256153370612445,57.8879709958287
qp0978,0.0076326997952293725,0.008852981275704459,0.009596729570477566,0.009753769532304349,0.009809260751033345,74.8854357802001,83.30039750187025,90.15207709029009,91.41237397043894,89.90223983600299
qp03w2,0.008324373097069425,0.00985068583776689,0.010813474206667643,0.011927723481216207,0.012804068591155312,62.32542205599426,67.84027633152222,70.5074286961901,75.49138487025488,77.93057748504793
qp03ww,0.01597375269268149,0.019095270215395845,0.021270691220133735,0.023552030865092353,0.025862480929989932,39.749731326380704,42.977664475441024,46.11437413495822,50.639855936281094,53.84179081677037
qp094b,0.01753630441515964,0.019182928188912266,0.020580999812513268,0.021823735221947735,0.02296662057583484,51.317265159660444,55.81743876317936,59.37212587113421,61.495870638893706,64.6848214297016
qp098r,0.030343141331804036,0.045034880130388116,0.056200213278652086,0.0649712413054968,0.07118752710856899,28.979412116576462,36.65061190011735,41.31207857671272,46.939717690299645,50.342372968762106
qp090p,0.008883261442047255,0.01080961250823524,0.011522341313686237,0.012229075823029038,0.012863146440111134,52.68389551106378,59.54241832897112,62.22892506037503,65.33899488422409,67.66683278336087
qp09f0,0.01630863495233437,0.018457024653360077,0.02083870082221051,0.02102361311709264,0.021710933715165193,49.8898793202324,54.175531941469224,60.90872829570468,64.53017962650881,66.27621696386876
qp09e4,0.018701681688149754,0.021142283946388587,0.023230141028627322,0.024876633150907473,0.02616100487847651,43.671303895723085,50.67763987444849,55.53297519255715,59.282335206476674,63.56854548803084
qp03xm,0.035549816763788926,0.05432379576993004,0.06935655953515138,0.08424880170281747,0.09730701832663612,6.012756720263692,9.004093892814765,11.442391636406638,13.88574322868737,16.00160431807314
qp09d7,0.036495396845799034,0.04439623347190136,0.04921028595951014,0.053597099224769754,0.05881184680380572,25.896931270311864,30.81123018970331,33.483965353962724,35.39416756099212,38.67265502952846
qp09g2,0.025435212572502135,0.02875859931532585,0.03273695717056063,0.03670498983825706,0.04022702570590769,42.265702306264274,45.222043501637984,51.410163061798094,56.38994910870535,61.862110387267755
qp03p9,0.03661944709192176,0.0389307365065681,0.04240504382096499,0.04523375930859927,0.047230124340210955,45.980796378358164,49.225622873884696,54.03106688388759,55.806790704688645,58.644169135094494
qp02zr,0.036700131763669847,0.041495047651286615,0.043372332936615174,0.04615187820038409,0.04807203198324426,42.310738298134574,47.38856127610861,50.44736177383167,54.16878185176298,58.167826842076565
qp03z7,0.007081728813600508,0.008783009423997542,0.00913285747261151,0.009937337999365303,0.01025704554252402,59.4579907183226,69.51324589214663,70.77939704172036,75.64411738049245,77.24788785722802
qp08by,0.03290296897465674,0.03802280560142661,0.04151026237713106,0.044464293219514374,0.04647898927444731,46.24990050550152,52.303993771485786,55.83794760007126,58.441509086347544,62.19969605930279
qp09mu,0.0073594711916640946,0.008686050086582868,0.008938125047778354,0.009197078810380748,0.00967503247829091,65.66288188713727,72.66355767893023,75.53301331840206,78.82068731530731,82.8678792112678
qp02zm,0.028891562499749036,0.03209770770503113,0.0350048462565076,0.03692783532169631,0.03905133504457479,46.53243347636141,49.63510373403319,53.01152937302716,56.30321046251235,59.936682096631955
qp0dht,0.026154544858691224,0.029715117715306806,0.032605478773899015,0.034774455948117435,0.037928320845707186,47.274571902984896,52.052378637798874,57.56452595967424,58.538102551673916,62.974805371489644
qp08b4,0.015019485002204652,0.015440810676576001,0.015843350337003716,0.016273082996315073,0.016808115506737466,64.73519364642468,67.64762461287826,68.05356811931819,68.54116954943346,71.92729775415866
qp092t,0.01604591432952967,0.020012916113565437,0.022853284560503666,0.025613011153893687,0.028304840906159544,38.82143936821454,45.005120101154084,50.734503188565995,54.70712310983101,58.96661370762061
qp095v,0.02228155957206225,0.025724237202698307,0.027533582020190142,0.02909413352476195,0.03154698054255232,51.39480638097374,59.00355976411511,62.01749597323748,64.20794229841323,70.06286871850696
qp09yh,0.033996893786585464,0.04304081741494644,0.05122439050032591,0.060269094036565475,0.0693657683838049,43.906073896404585,49.51673701188226,56.909805895096675,64.2738982974917,70.97492000844598
qp095m,0.009828110048789645,0.01154227684994888,0.012179038225387557,0.012537774003847387,0.013078687780547731,65.06697858546767,73.03324855991988,75.7243311044369,76.3653332246859,78.80964206657414
qp03mr,0.002871214189491286,0.003380873778883797,0.0036598325881087267,0.003828103275303011,0.003975800336892577,69.68929130468916,77.29174638095111,83.82788999528329,87.12627081603758,89.11229347242262
qp097y,0.03633867774333627,0.04257839358545412,0.046626278634802044,0.05037439986011348,0.052890578434362866,28.7678734190039,32.96976422393801,36.207455380054334,39.73587524267383,41.092269823174504
qp0d0v,0.0016779973509690775,0.0018089781156956498,0.001823484911833119,0.001958561450218186,0.0019355578194474876,37.808948984605244,41.60434142040096,39.47707535540441,43.225381208136135,41.75204273353274
qp09gv,0.016482295787825275,0.018941521268598372,0.019996824138958834,0.021762534554033316,0.022551375094106443,45.737357931737094,51.47579735027331,54.74433278124439,59.12870443309683,61.36335787775326
qp0dhs,0.01656992128239298,0.019235425629069252,0.020698157100258827,0.02140949984756397,0.022228293780330706,58.87903594068613,67.75842010521954,71.27165982819855,73.32005606814499,75.46972279462119
qp097t,0.017479315912368256,0.020561644169249757,0.022732510432901105,0.02422488824337552,0.02434550472084134,56.52114512365683,63.33505551038313,69.02981325965854,71.62805935417445,72.01450787150354
qp09d6,0.04966804491271168,0.06434598261843258,0.0741514896607868,0.0818385801425019,0.09056288951394982,18.958139324525188,23.70394431654993,26.54131850423012,28.460005556347582,30.609343687780452
qp03wd,0.03582218709589515,0.05135760328718611,0.06446138062517509,0.07801612582342053,0.09134512980571263,12.202188616397935,16.547870662838974,20.36743332621099,24.38840183182817,28.51328331770672
qp08gq,0.009963062487200986,0.011432189387216282,0.011669793848209816,0.012119131474587189,0.012883599794546213,71.31815009313682,76.10085660034578,78.59849117062411,80.08440334785571,83.68544843612239
qp0d4b,0.03213023607586731,0.03929759675861446,0.044065079642927905,0.04696948994460666,0.050703615420128,39.98439724270746,45.47530047767094,50.62651084639692,54.639749661710596,57.75421744099353
qp093w,0.03412937508955437,0.04130163244746099,0.045187234520466635,0.049636160749388474,0.05381786704125995,29.15825556461844,34.794328420746965,37.29451875640653,41.10254872711162,43.879902900711926
qp092m,0.03254269105853231,0.044857141077671824,0.055627169135849454,0.06604410482769377,0.07647044374103108,16.63018271092742,20.687570073209084,25.0557400358372,29.27169186599533,33.33333824392172
qp0982,0.023245130062411495,0.03179421489916322,0.03942997335924838,0.046386823221395666,0.053995905087891226,37.00266312340237,46.06167322062576,49.37790764058356,55.555615264802874,61.06498782991639
qp09bm,0.018548449724386316,0.0221460237947614,0.024577318454473713,0.02586377201380972,0.027441521162144926,31.380001500742946,35.41428772542725,38.462809952603,39.66101443901755,41.293817744849115
qp093c,0.01618292707933731,0.018788087109021048,0.020675378881189324,0.02187383838360499,0.022778693221397184,45.038017517664514,51.282503803400964,54.322884095586545,58.415582675911466,60.77636754583465
qp0d00,0.013622793868543514,0.016818805796516692,0.017749826066127215,0.019307410045603966,0.02044710389949284,44.771675072028934,52.2257848874872,54.95684610136786,57.44976225847275,59.51106450434809
qp03r8,0.0169071081560282,0.019195761852994177,0.021587314228431007,0.023407844950060347,0.02603471859697259,42.29091394324162,45.80176317888165,49.798791010657865,52.36122971798437,55.23759576537409
qp0927,0.027154040174925766,0.034934261974824805,0.0415290590102579,0.048157534799607035,0.054659067556442224,20.411648263731273,24.92377297116141,28.731893622588775,33.29817533605589,37.056315689280645
qp09dc,0.03921479356107823,0.055559946406766265,0.07166742138174925,0.08849419859893344,0.1066693431786948,16.440529941243984,21.11295210236213,25.39502163700242,30.706948674950684,35.535686643440215
qp06py,0.011612675018970465,0.014141828836260584,0.01563035446106879,0.016836104102835436,0.017789297728063397,49.10547963113331,57.57766004335191,61.56370867797592,63.65474901218119,66.86996827320586
qp03m7,0.007377303993838273,0.0086336791763262,0.009144152148543387,0.009752544687195436,0.010364816270376003,74.23778688915891,80.74097637344144,85.84880224687696,89.3700540783347,91.91142826303947
qp096e,0.007848251670656276,0.00893247749855985,0.009790678044487274,0.010061155043675116,0.00999878111986416,72.723734804047,78.46947445360877,85.73730774854248,85.32589332621734,85.72069549456056
qp03qj,0.031930721434744534,0.04104219919601519,0.04800753555996139,0.05431770094821677,0.06167637156742378,16.058746751989727,19.48025699848467,21.999948830420323,23.98156128549456,26.848121885665257
qp03pp,0.02825044654419712,0.03675765000235265,0.043496975899479415,0.05055392902834129,0.057447856230933,19.515956192679702,24.171918208881788,26.73907707906592,29.801631669788204,33.32846239715828
qp09sk,0.025316941024740962,0.0316980531635801,0.03548352662806395,0.03861078488368292,0.04237991809500754,43.74252108742334,49.487417545311025,52.57107761806738,57.92350219904858,62.33797550092521
qp02zy,0.04062109413168607,0.044599489242169846,0.04863343964206464,0.050705786813762824,0.054321014665001395,36.0547989517066,39.629204945452145,43.877261277563896,47.287182930198895,51.75493477821519
qp09cw,0.00502697293970614,0.0056359943580596645,0.006164286631301961,0.006659320759778527,0.006611463869017122,65.8585257216303,72.88103580177854,79.42525061757571,84.68490204373062,84.28132349011777
qp09f5,0.00402054466901384,0.004855158202432004,0.00519897113829435,0.005494863608720152,0.005627164476877724,54.29242973258154,61.94740083939907,65.42764709833152,68.70545457381358,68.54151586490535
qp09g9,0.008416309599855622,0.010309736634804896,0.010852685158067286,0.011542641185061608,0.012104288295620208,65.97753815308572,74.83844537454455,76.24659022043971,79.364447270112,79.74960330872248
qp09f6,0.01398134505837733,0.016036752799539422,0.017381754648746906,0.018537499455707082,0.01972451155320763,60.56113427249696,68.02620686042633,71.39467154046088,76.90659058225668,81.26055409566392
qp0923,0.003702727136440723,0.004193072327616452,0.004283209301962867,0.004433644798507561,0.00442737219963814,78.77619047531716,83.90174800540053,87.24439269814555,89.32234347000144,88.69245270008318
qp02zt,0.0590682612207261,0.06441658523844734,0.06735884267283428,0.07079255644627933,0.07559870444512669,44.35832090043254,48.56634911173901,51.587684788839745,55.732372875430116,60.4013894405984
qp09ky,0.011476321517893405,0.014393572867159749,0.01484379978188108,0.015671267693461846,0.01674071167355261,62.408662793414926,73.58138478631108,73.10045647290745,77.13001895535234,80.6504123567059
qp08gr,0.011189292772764738,0.013070767935785632,0.013743994418560262,0.014201914013065642,0.015207688606753342,56.87083422898919,64.71025183762985,64.36194168827797,69.58435662570942,74.13697428497873
qp09uu,0.01580779920937772,0.019087092545524095,0.0207587838448364,0.02163681799722799,0.02209233004300924,58.06327422799355,63.73046742834978,68.83182447983317,70.96017219382522,73.00344345995168
qp092r,0.02476262478984678,0.03352900854109611,0.04059774128749005,0.049085131413722935,0.055321279733415794,31.82732308058227,38.279585959400755,42.53437092382969,49.43191036811724,52.1331447690727
qp02z1,0.008629253352933058,0.009670613483344912,0.010352632691695021,0.010774270610951615,0.011761512622006315,40.177345470509856,42.559644596298945,46.37396335316884,48.5866630986262,50.2395046787862
qp06p6,0.004395213206050234,0.005029354536879788,0.005494567098173057,0.0057609839546307095,0.005860556469026435,78.7662353510399,89.16586209163151,93.60601350961134,95.61624519506259,97.26426213860069
qp090e,0.051649047992725246,0.058435191218116765,0.06419808637135344,0.06653782806001858,0.07298848772986405,47.41475879575551,51.764391589219606,58.239059364935976,58.92536453884306,64.17316516067301
qp0960,0.02590770991735199,0.02971635739281991,0.034319254717456164,0.03734803566227562,0.04056702618121318,44.275615907092046,50.2280387816368,53.97826687427873,59.312252393888215,64.79217437497459
qp03qx,0.007170711972249736,0.008450335407398004,0.00896142743515933,0.009246933132251847,0.00967823551933957,57.5797986471845,64.41233786003254,67.09161803861731,69.35232345343343,72.57396742053541
qp03wg,0.0431372609601115,0.060966521080014914,0.07756295410394004,0.09440156085474118,0.11090274863520751,9.680642815375403,13.67394948038569,17.362648470796355,21.282825043135034,25.016822129618674
qp03py,0.00591032932272654,0.007083229169230432,0.007490034047936502,0.007947280555843471,0.00815778481847506,67.57176274351535,78.12104874812643,81.41352952489949,83.88842205786554,85.05281642044636
qp097b,0.007158706266506644,0.008433738542332507,0.009149920330317644,0.009333199903055596,0.009760611530711623,70.06797847389225,78.3479550175223,84.55852659868626,86.22385517403616,89.14208956686613
